,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,property_id,builtup_area,study room,pooja room,store room,servant room,others,furnishing_type,facility_score,coordinates,latitude,longitude
775,flat,conscient heritage max,sector 102,1.78,9218.0,3,4,3+,5.0,Moderately Old,Y70043228,1748.0,0,0,0,1,0,0,125,"28.4750° N, 76.9715° E",28.475,76.9715
776,house,independent,sector 43,5.25,27132.0,4,4,2,2.0,Old Property,D70255234,1935.0,1,0,0,1,0,2,80,"28.4629° N, 77.0772° E",28.4629,77.0772
777,flat,shapoorji pallonji joyville gurugram,sector 102,0.97,10601.0,2,2,2,12.0,Relatively New,L69124940,828.0,0,0,0,0,0,0,100,"28.4750° N, 76.9715° E",28.475,76.9715
778,flat,dlf regal gardens,sector 90,1.65,7449.0,4,4,3+,8.0,Relatively New,K39291191,1900.0,0,0,0,0,1,0,79,"28.4085° N, 76.9369° E",28.4085,76.9369
779,house,independent,sector 14,5.5,16975.0,5,4,2,2.0,Old Property,W69298054,3240.0,1,0,0,0,0,0,27,"28.4711° N, 77.0454° E",28.4711,77.0454
780,flat,m3m merlin,sector 67,2.9,14167.0,3,3,3,0.0,Relatively New,E69965508,2047.0,0,0,0,0,1,2,49,"28.3859° N, 77.0608° E",28.3859,77.0608
781,flat,dlf park place,sector 54,5.75,24689.0,3,4,3,12.0,Relatively New,S69025780,2329.0,0,0,0,1,0,1,174,"28.4348° N, 77.1089° E",28.4348,77.1089
782,flat,shapoorji pallonji joyville gurugram,sector 102,2.15,12706.0,3,3,3,10.0,Relatively New,T69506328,1690.0,0,0,0,0,0,2,49,"28.4750° N, 76.9715° E",28.475,76.9715
783,flat,imperia the esfera,sector 37c,0.98,5399.0,3,4,3,9.0,Relatively New,T70039480,1660.0,0,0,0,1,1,0,49,"28.4515° N, 76.9882° E",28.4515,76.9882
784,flat,paras dews,sector 106,0.92,6642.0,2,2,3+,2.0,Relatively New,K69956704,940.0,0,0,0,0,0,0,174,"28.5007° N, 77.0003° E",28.5007,77.0003
785,house,independent,sector 11,1.35,3857.0,10,6,3+,3.0,Old Property,F66612390,3500.0,0,0,0,0,0,0,0,"28.4531° N, 77.0202° E",28.4531,77.0202
786,flat,ansal heights 86,sector 86,1.3,4666.0,4,6,2,11.0,New Property,C69834778,2521.0,0,0,0,1,1,0,86,"28.3986° N, 76.9384° E",28.3986,76.9384
787,flat,gls avenue 51,sector 92,0.5,7812.0,3,3,1,0.0,Relatively New,K70171656,579.0,0,0,0,0,0,0,0,"28.4079° N, 76.9153° E",28.4079,76.9153
788,flat,antriksh heights,sector 84,0.88,4821.0,3,3,3,16.0,Relatively New,B69994018,1652.0,0,1,0,0,0,0,67,"28.3979° N, 76.9736° E",28.3979,76.9736
789,flat,shapoorji pallonji joyville gurugram,sector 102,1.75,15514.0,3,3,3+,1.0,Relatively New,M69179478,1465.0,0,0,0,0,0,0,49,"28.4750° N, 76.9715° E",28.475,76.9715
790,house,international city by sobha phase 1,sector 109,12.0,20000.0,5,6,3,2.0,Relatively New,T69969484,7000.0,1,0,0,1,0,2,154,"28.5073° N, 77.0089° E",28.5073,77.0089
791,flat,dlf the ultima,sector 81,3.45,12012.0,4,4,3+,10.0,New Property,O68573508,2599.0,0,0,0,1,0,1,165,"28.3867° N, 76.9485° E",28.3867,76.9485
792,flat,ramprastha the edge towers,sector 37d,0.8,5797.0,2,2,3,2.0,Relatively New,L32300223,1300.0,0,0,0,0,0,0,78,"28.4478° N, 76.9703° E",28.4478,76.9703
793,flat,ss the coralwood,sector 84,1.1,5820.0,3,3,3+,12.0,Moderately Old,G67478760,1710.0,0,0,0,0,0,2,104,"28.3979° N, 76.9736° E",28.3979,76.9736
794,flat,signature global solera,sector 107,0.25,7862.0,1,1,0,0.0,Relatively New,V69417148,318.0,0,0,0,0,0,0,55,"28.5052° N, 76.9729° E",28.5052,76.9729
795,flat,m3m merlin,sector 67,3.0,14655.0,3,3,3+,4.0,Relatively New,G69977302,2047.0,0,0,1,0,0,2,174,"28.3859° N, 77.0608° E",28.3859,77.0608
796,house,sector 57 huda,sector 57,3.8,26063.0,2,8,3+,4.0,Relatively New,T70302452,1458.0,0,1,1,0,0,2,94,"28.4232° N, 77.0752° E",28.4232,77.0752
797,flat,vatika the seven lamps,sector 82,1.0,5923.0,2,2,2,11.0,Relatively New,E68345410,1299.0,1,0,0,0,0,2,90,"28.3935° N, 76.9600° E",28.3935,76.96
798,flat,raheja sampada,sector 92,0.65,4744.0,3,2,3,6.0,Relatively New,B68691862,1240.0,0,0,0,0,0,0,49,"28.4079° N, 76.9153° E",28.4079,76.9153
799,flat,ss the leaf,sector 85,1.15,10017.0,2,2,3+,18.0,Relatively New,V69884868,1380.0,0,0,1,0,0,0,156,"28.4042° N, 76.9513° E",28.4042,76.9513
800,flat,shyam apartment,sector 3,0.26,3714.0,2,1,2,2.0,Relatively New,O67430330,611.0,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
801,flat,the close north,sector 50,2.97,11401.0,3,3,3+,8.0,Moderately Old,J68958234,2600.0,0,0,0,1,0,2,174,"28.4178° N, 77.0628° E",28.4178,77.0628
802,house,independent,sector 105,0.7,5833.0,3,2,2,1.0,Moderately Old,T69560398,1200.0,0,0,0,0,0,0,0,"28.4952° N, 77.0114° E",28.4952,77.0114
803,flat,sbr minda sec-1 imt manesar,manesar,0.64,4193.0,3,2,3+,6.0,Old Property,T68302040,1696.0,0,0,0,0,0,0,51,"28.3515° N, 76.9428° E",28.3515,76.9428
804,flat,sare crescent parc royal greens phase 1,sector 92,0.95,5007.0,4,5,3+,4.0,Moderately Old,U68713020,1717.0,0,0,0,1,0,0,37,"28.4079° N, 76.9153° E",28.4079,76.9153
805,flat,signature global solera,sector 107,0.6,8000.0,3,2,2,8.0,Relatively New,D69442244,750.0,0,0,0,0,0,0,55,"28.5052° N, 76.9729° E",28.5052,76.9729
806,house,dlf city plots,sector 26,17.3,38737.0,6,7,3+,3.0,New Property,N69761704,4518.0,1,1,1,1,0,2,124,"28.4757° N, 77.1032° E",28.4757,77.1032
807,flat,vipul lavanya,sector 81,1.0,8000.0,2,2,2,7.0,Relatively New,L59164194,1131.0,0,0,0,0,0,0,31,"28.3867° N, 76.9485° E",28.3867,76.9485
808,house,not applicable,sector 4,0.4,9259.0,1,1,1,1.0,Moderately Old,G68404978,432.0,0,0,0,0,0,0,0,"28.4738° N, 77.0107° E",28.4738,77.0107
809,flat,ireo the grand arch,sector 58,4.85,16934.0,4,5,3,23.0,Relatively New,V69807832,3182.0,1,1,0,1,1,2,49,"28.4200° N, 77.1105° E",28.42,77.1105
810,flat,imt view society,manesar,0.95,3653.0,3,4,3,6.0,Moderately Old,Y70129276,2232.0,0,0,0,1,0,0,81,"28.3515° N, 76.9428° E",28.3515,76.9428
811,flat,dlf new town heights,sector 90,1.25,6476.0,3,3,3+,17.0,Relatively New,I41322939,1700.0,0,1,0,1,0,0,65,"28.4085° N, 76.9369° E",28.4085,76.9369
812,flat,ss radiance residency,sector 12,0.6,5660.0,3,3,2,3.0,Relatively New,K64553310,1178.0,0,0,0,0,0,0,44,"28.4723° N, 77.0320° E",28.4723,77.032
813,flat,godrej oasis,sector 88a,1.38,6679.0,3,3,3+,7.0,Relatively New,D66119148,2296.0,0,0,0,1,0,0,72,"28.4347° N, 76.9557° E",28.4347,76.9557
814,flat,umang winter hills,sector 37,0.99,7857.0,2,2,2,1.0,Relatively New,S66360270,1126.0,0,0,0,0,0,0,97,"28.4375° N, 76.9999° E",28.4375,76.9999
815,flat,ramprastha primera,sector 37d,1.2,13333.0,3,3,3,5.0,Relatively New,I70027322,1000.0,0,0,1,0,0,0,50,"28.4478° N, 76.9703° E",28.4478,76.9703
816,flat,emaar palm gardens,sector 83,1.55,9011.0,3,3,3,4.0,Relatively New,I69975884,1400.0,0,0,0,1,0,2,174,"28.3986° N, 76.9647° E",28.3986,76.9647
817,flat,emaar palm gardens,sector 83,1.8,9474.0,3,4,0,9.0,Relatively New,C69873450,1900.0,0,0,0,0,0,0,55,"28.3986° N, 76.9647° E",28.3986,76.9647
818,flat,paras dews,sector 106,1.2,11605.0,3,3,3,12.0,Relatively New,P69532002,1145.0,1,0,0,0,0,0,158,"28.5007° N, 77.0003° E",28.5007,77.0003
819,house,independent,sector 12,2.75,12343.0,6,6,2,2.0,Old Property,M68021346,2228.0,0,0,0,0,0,0,0,"28.4723° N, 77.0320° E",28.4723,77.032
820,flat,shree vardhman flora,sector 90,0.95,6333.0,3,3,3,9.0,Relatively New,M67782914,1667.0,0,0,0,1,0,0,90,"28.4085° N, 76.9369° E",28.4085,76.9369
821,flat,dnha group housing society,manesar,0.75,4518.0,3,2,2,5.0,Moderately Old,T65385394,1502.0,0,0,0,0,0,0,0,"28.3515° N, 76.9428° E",28.3515,76.9428
822,flat,ansal maple crescent,sector 43,1.35,10037.0,3,3,3,2.0,Old Property,E69939552,1320.0,0,0,0,0,1,2,93,"28.4629° N, 77.0772° E",28.4629,77.0772
823,flat,godrej summit,sector 104,1.75,7530.0,4,5,3+,1.0,New Property,U69644544,2582.0,0,0,0,1,0,0,60,"28.4788° N, 76.9960° E",28.4788,76.996
824,flat,ss the leaf,sector 85,1.2,7317.0,2,2,3+,14.0,Relatively New,F69963546,1380.0,0,0,1,0,0,0,141,"28.4042° N, 76.9513° E",28.4042,76.9513
825,flat,central park flower valley,sector 33,1.4,21538.0,3,3,3,2.0,Under Construction,L68985938,588.0,0,0,0,0,0,0,54,"28.4420° N, 77.0207° E",28.442,77.0207
826,flat,experion the heartsong,sector 108,1.2,6825.0,3,3,3+,10.0,Relatively New,F53928076,1275.53,1,0,0,0,0,0,93,"28.5134° N, 76.9830° E",28.5134,76.983
827,house,independent,sector 25,13.5,37313.0,5,6,3+,4.0,Old Property,Z66212908,3618.0,0,0,0,0,1,2,79,"28.4844° N, 77.0860° E",28.4844,77.086
828,flat,experion the heartsong,sector 108,2.0,8554.0,3,3,3+,14.0,Relatively New,H53750408,2116.0,0,0,0,1,0,0,95,"28.5134° N, 76.9830° E",28.5134,76.983
829,flat,imperia the esfera,sector 37c,0.99,5454.0,3,4,3,9.0,Relatively New,E70042222,1660.0,0,0,0,1,0,0,49,"28.4515° N, 76.9882° E",28.4515,76.9882
830,flat,sare petioles,sector 92,1.25,6097.0,3,3,3,18.0,Under Construction,Q69196420,2278.0,0,0,0,1,0,0,44,"28.4079° N, 76.9153° E",28.4079,76.9153
831,flat,tulip violet,sector 69,1.7,8457.0,4,4,2,10.0,Relatively New,O68587792,1804.0,1,1,1,1,0,0,174,"28.3966° N, 77.0341° E",28.3966,77.0341
832,house,independent,sector 57,3.6,20833.0,4,4,2,2.0,Old Property,P70155616,1728.0,1,1,1,1,0,0,110,"28.4232° N, 77.0752° E",28.4232,77.0752
833,house,independent,manesar,2.0,14954.0,3,1,0,3.0,Moderately Old,X59260682,1337.4,0,0,0,0,0,0,16,"28.3515° N, 76.9428° E",28.3515,76.9428
834,house,emaar mgf marbella,sector 66,12.0,38095.0,5,6,3+,3.0,Relatively New,R69735166,3150.0,0,0,1,1,0,2,153,"28.3925° N, 77.0541° E",28.3925,77.0541
835,house,independent,sector 56,2.99,20635.0,4,4,2,2.0,Moderately Old,N68716724,1449.0,1,1,0,1,0,2,49,"28.4245° N, 77.0991° E",28.4245,77.0991
836,house,sare crescent parc royal greens phase 1,sector 92,0.85,4877.0,4,4,3,4.0,Relatively New,I67903906,1743.0,0,0,0,0,0,0,0,"28.4079° N, 76.9153° E",28.4079,76.9153
837,flat,bestech park view residency,sector 2,1.5,7825.0,3,4,3+,10.0,Moderately Old,C68936042,1738.0,0,0,0,1,0,0,93,"28.5095° N, 77.0320° E",28.5095,77.032
838,house,independent,sector 14,6.46,18889.0,5,5,2,3.0,Moderately Old,W69298002,3420.0,1,1,0,1,0,2,27,"28.4711° N, 77.0454° E",28.4711,77.0454
839,flat,la vida by tata housing,sector 113,1.93,12222.0,3,3,2,8.0,Under Construction,M68912518,1429.0,0,0,0,0,0,0,71,"28.5287° N, 77.0233° E",28.5287,77.0233
840,flat,supertech hues,sector 68,0.9,7627.0,2,2,2,1.0,New Property,L68419576,1311.0,0,0,0,0,0,0,44,"28.3853° N, 77.0484° E",28.3853,77.0484
841,flat,indiabulls enigma,sector 110,4.0,9851.0,4,4,3,17.0,New Property,P68022282,3350.0,0,0,0,0,0,0,59,"28.5145° N, 77.0197° E",28.5145,77.0197
842,flat,godrej,sector 79,1.3,8269.0,2,2,3,3.0,New Property,F69444128,1423.0,1,0,0,0,0,0,49,"28.3624° N, 76.9787° E",28.3624,76.9787
843,flat,experion windchants,sector 112,4.25,11294.0,3,5,2,15.0,Relatively New,K69595770,3000.0,0,1,0,1,0,0,72,"28.5189° N, 77.0183° E",28.5189,77.0183
844,flat,shree vardhman flora,sector 90,0.66,5076.0,2,2,3,4.0,Relatively New,L68039528,1122.0,1,0,0,0,0,0,119,"28.4085° N, 76.9369° E",28.4085,76.9369
845,flat,parsvnath green ville,sector 48,1.5,8787.0,3,3,3,1.0,Old Property,H69850926,1600.0,0,0,0,0,0,2,128,"28.4177° N, 77.0359° E",28.4177,77.0359
846,house,international city by sobha phase 1,sector 109,5.5,21605.0,4,4,3+,2.0,New Property,D68134820,2430.0,0,0,0,1,0,0,61,"28.5073° N, 77.0089° E",28.5073,77.0089
847,house,independent,sector 50,10.45,38704.0,4,5,2,3.0,Moderately Old,P69636830,4000.0,1,1,0,1,0,2,142,"28.4178° N, 77.0628° E",28.4178,77.0628
848,flat,dlf the ultima,sector 81,2.2,11190.0,3,4,3+,7.0,Relatively New,D55026596,1900.0,0,0,0,1,0,1,104,"28.3867° N, 76.9485° E",28.3867,76.9485
849,house,independent,sector 48,5.5,23504.0,4,4,2,2.0,Relatively New,E69532914,2340.0,0,0,0,1,0,2,22,"28.4177° N, 77.0359° E",28.4177,77.0359
850,flat,shree vardhman flora,sector 90,0.96,5120.0,3,4,3,3.0,New Property,B69527984,1697.0,0,0,0,1,0,0,106,"28.4085° N, 76.9369° E",28.4085,76.9369
851,house,independent,sector 105,0.5,5556.0,2,2,0,1.0,Moderately Old,E69442302,100.0,0,0,0,0,0,0,0,"28.4952° N, 77.0114° E",28.4952,77.0114
852,flat,dlf the primus,sector 82a,2.6,11438.0,4,4,3+,2.0,Relatively New,U69271332,2273.0,0,0,0,0,1,0,38,"28.3858° N, 76.9686° E",28.3858,76.9686
853,flat,umang winter hills,sector 77,0.86,6408.0,2,2,2,16.0,New Property,J54539884,1214.0,0,0,0,0,0,2,79,"28.3801° N, 76.9845° E",28.3801,76.9845
854,house,vipul tatvam villa,sector 48,8.5,21250.0,4,5,3+,2.0,Moderately Old,M69102772,4000.0,1,1,0,1,1,2,49,"28.4177° N, 77.0359° E",28.4177,77.0359
855,flat,m3m capital,sector 113,2.0,12012.0,3,3,2,24.0,Under Construction,O66540184,1507.0,0,0,0,0,0,0,47,"28.5287° N, 77.0233° E",28.5287,77.0233
856,house,uppal southend,sector 49,3.75,25562.0,2,6,3,3.0,Moderately Old,M69431990,1467.0,0,0,0,0,1,0,49,"28.4121° N, 77.0480° E",28.4121,77.048
857,house,unitech espace,sector 50,7.35,41761.0,4,4,3+,3.0,Moderately Old,G68255006,1760.0,0,1,0,1,0,2,52,"28.4178° N, 77.0628° E",28.4178,77.0628
858,flat,pivotal riddhi siddhi,sector 99,0.72,947.0,2,2,2,12.0,Relatively New,U69789900,784.0,0,0,1,0,0,0,31,"28.4640° N, 76.9614° E",28.464,76.9614
859,flat,sbtl caladium,sector 109,1.88,6153.0,4,5,3,10.0,Relatively New,Y69513018,2765.0,0,0,0,0,0,0,110,"28.5073° N, 77.0089° E",28.5073,77.0089
860,flat,antriksh heights,sector 84,0.85,5556.0,2,2,3,10.0,New Property,B36786459,1222.0,1,0,0,0,1,0,24,"28.3979° N, 76.9736° E",28.3979,76.9736
861,flat,signature global city 81,sector 81,0.8,14652.0,2,2,2,4.0,Under Construction,F63180576,607.0,1,0,0,0,0,0,36,"28.3867° N, 76.9485° E",28.3867,76.9485
862,flat,dlf the icon,sector 43,6.0,26087.0,4,4,3+,18.0,Old Property,A70009682,2556.0,0,0,0,1,0,2,150,"28.4629° N, 77.0772° E",28.4629,77.0772
863,flat,sidhartha ncr one phase,sector 95,0.46,4646.0,2,2,0,6.0,New Property,L68021942,990.0,0,0,0,0,0,0,0,"28.4172° N, 76.9081° E",28.4172,76.9081
864,flat,ireo the corridors,sector 67a,1.62,9380.0,3,3,2,4.0,New Property,I69734054,1346.0,0,0,1,0,0,2,142,"28.3960° N, 77.0372° E",28.396,77.0372
865,flat,ireo skyon,sector 60,3.7,13214.0,4,5,3,10.0,Relatively New,X69205630,2534.0,0,0,0,1,0,2,165,"28.4003° N, 77.0975° E",28.4003,77.0975
866,flat,m3m skywalk,sector 74,2.45,12140.0,3,3,3+,25.0,Relatively New,D69704156,1800.0,1,0,0,0,0,0,137,"28.4158° N, 77.0118° E",28.4158,77.0118
867,flat,sare crescent parc,sector 92,0.92,4854.0,4,5,3+,14.0,Moderately Old,R20109583,1895.0,0,0,0,0,0,2,131,"28.4079° N, 76.9153° E",28.4079,76.9153
868,flat,bestech park view grand spa,sector 81,4.2,10000.0,4,4,3+,25.0,Relatively New,T69214818,3512.0,0,0,0,1,0,2,90,"28.3867° N, 76.9485° E",28.3867,76.9485
869,flat,tulip violet,sector 69,1.76,8756.0,4,4,2,6.0,Relatively New,N69300390,1819.0,0,0,0,0,0,0,108,"28.3966° N, 77.0341° E",28.3966,77.0341
870,flat,emaar mgf emerald floors premier,sector 65,2.35,16206.0,3,3,3,2.0,Relatively New,S69483296,1500.0,1,0,0,1,0,2,64,"28.4030° N, 77.0690° E",28.403,77.069
871,house,independent,sector 43,7.85,29074.0,9,9,3+,3.0,Relatively New,P70154168,2700.0,1,1,0,1,1,1,49,"28.4629° N, 77.0772° E",28.4629,77.0772
872,flat,ireo skyon,sector 60,2.5,16129.0,2,3,2,4.0,Relatively New,U69996590,1403.0,1,0,0,0,0,0,100,"28.4003° N, 77.0975° E",28.4003,77.0975
873,flat,ss the leaf,sector 85,1.85,6578.0,4,5,3+,1.0,Relatively New,J69450078,2545.0,0,0,0,0,0,0,95,"28.4042° N, 76.9513° E",28.4042,76.9513
874,flat,cghs hewo apartments,sector 31,1.25,11574.0,2,2,2,2.0,Old Property,N69498548,1200.0,0,0,0,0,0,0,28,"28.4528° N, 77.0498° E",28.4528,77.0498
875,flat,tulip petals,sector 89,1.1,7097.0,3,2,3,4.0,New Property,O69722550,1550.0,0,0,0,0,0,0,0,"28.4253° N, 76.9439° E",28.4253,76.9439
876,flat,sare crescent parc,sector 92,0.7,5556.0,3,3,2,14.0,Under Construction,I31015519,140.0,0,0,0,0,0,0,38,"28.4079° N, 76.9153° E",28.4079,76.9153
877,house,suncity avenue 76,sector 76,0.75,10067.0,2,2,2,11.0,New Property,M67402042,745.0,0,0,0,0,0,0,40,"28.3935° N, 76.9888° E",28.3935,76.9888
878,flat,signature global city 81,sector 81,0.96,9767.0,2,2,2,1.0,Under Construction,F68828122,1194.0,0,0,0,0,0,0,49,"28.3867° N, 76.9485° E",28.3867,76.9485
879,flat,m3m heights,sector 65,2.0,13957.0,2,2,2,32.0,Relatively New,M68639830,1433.0,0,0,0,0,0,0,48,"28.4030° N, 77.0690° E",28.403,77.069
880,flat,emaar digihomes,sector 62,2.1,14254.0,2,2,2,30.0,New Property,H69537854,1365.0,0,0,0,1,0,0,52,"28.4139° N, 77.0886° E",28.4139,77.0886
881,house,independent,sector 2,1.15,19360.0,3,3,2,2.0,Old Property,N68666630,594.0,0,0,0,0,0,2,32,"28.5095° N, 77.0320° E",28.5095,77.032
882,flat,la vida by tata housing,sector 113,2.78,11346.0,3,3,3,3.0,New Property,Q68451212,2599.0,1,0,0,1,0,0,174,"28.5287° N, 77.0233° E",28.5287,77.0233
883,flat,ireo the corridors,sector 67a,1.85,9531.0,3,4,3,4.0,New Property,M69399940,1941.0,1,0,1,0,0,2,150,"28.3960° N, 77.0372° E",28.396,77.0372
884,flat,sobha city,sector 108,2.6,15195.0,3,3,2,8.0,Relatively New,Z69513374,1711.0,0,0,0,0,0,0,99,"28.5134° N, 76.9830° E",28.5134,76.983
885,flat,m3m woodshire,sector 107,1.39,5887.0,3,4,3+,6.0,Relatively New,H69407182,2057.0,0,1,0,1,0,2,174,"28.5052° N, 76.9729° E",28.5052,76.9729
886,flat,paras dews,sector 106,0.88,6353.0,2,2,3+,3.0,Relatively New,U69428786,1120.0,0,0,0,0,0,0,49,"28.5007° N, 77.0003° E",28.5007,77.0003
887,flat,laxmi pareena,sector 99a,0.3,6666.0,2,1,0,12.0,New Property,O66187314,500.0,0,0,0,0,0,0,0,"28.4561° N, 76.9542° E",28.4561,76.9542
888,flat,m3m skywalk,sector 74,2.2,10901.0,3,3,3,12.0,New Property,U69682694,1826.0,1,0,0,0,0,2,15,"28.4158° N, 77.0118° E",28.4158,77.0118
889,flat,dlf wellington estate,sector 43,2.09,14615.0,3,3,2,11.0,Old Property,Q69736528,1294.0,0,0,0,0,0,2,79,"28.4629° N, 77.0772° E",28.4629,77.0772
890,flat,vatika city homes,sector 83,0.75,5660.0,2,2,2,3.0,Relatively New,X68049088,1199.0,0,0,0,0,0,2,49,"28.3986° N, 76.9647° E",28.3986,76.9647
891,flat,umang monsoon breeze,sector 78,0.9,4615.0,3,3,2,1.0,Moderately Old,C68532182,1900.0,0,1,0,1,0,0,65,"28.3733° N, 76.9729° E",28.3733,76.9729
892,flat,ireo victory valley,sector 67,2.99,11832.0,3,3,3,4.0,Relatively New,D70082220,2200.0,0,0,0,1,0,2,37,"28.3859° N, 77.0608° E",28.3859,77.0608
893,flat,emaar mgf emerald floors premier,sector 65,2.5,15151.0,3,3,3,3.0,Relatively New,R69102324,1493.0,1,0,0,1,0,0,15,"28.4030° N, 77.0690° E",28.403,77.069
894,house,independent,sector 41,7.25,29293.0,9,8,3,4.0,Old Property,W69360006,2475.0,0,0,0,1,0,2,94,"28.4557° N, 77.0632° E",28.4557,77.0632
895,flat,vatika independent floors,sector 82,0.67,5826.0,2,2,3,2.0,Moderately Old,T59738910,1150.0,0,0,0,0,0,0,53,"28.3935° N, 76.9600° E",28.3935,76.96
896,flat,sare crescent parc,sector 92,0.66,4977.0,3,2,2,15.0,Relatively New,C63784748,1473.0,0,0,0,0,0,1,44,"28.4079° N, 76.9153° E",28.4079,76.9153
897,house,independent,sector 3,0.9,8929.0,3,3,0,2.0,Moderately Old,D69987482,112.0,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
898,flat,vatika the seven lamps,sector 82,0.85,5979.0,2,2,2,9.0,Relatively New,G69160024,1294.0,1,0,0,0,0,0,117,"28.3935° N, 76.9600° E",28.3935,76.96
899,flat,paras dews,sector 106,1.05,7581.0,2,2,2,5.0,New Property,V68755796,1539.0,0,0,0,0,0,0,97,"28.5007° N, 77.0003° E",28.5007,77.0003
900,flat,microtek greenburg,sector 86,1.25,8445.0,3,4,3,0.0,Relatively New,D69131478,1339.0,1,0,0,0,0,0,49,"28.3986° N, 76.9384° E",28.3986,76.9384
901,flat,godrej nature plus,sector 33,1.62,13974.0,3,4,3+,3.0,New Property,F66379342,129.42,0,0,0,1,0,0,100,"28.4420° N, 77.0207° E",28.442,77.0207
902,flat,vatika the seven lamps,sector 82,0.81,6192.0,2,2,2,15.0,Relatively New,Q69685558,1176.0,0,0,0,0,0,2,117,"28.3935° N, 76.9600° E",28.3935,76.96
903,flat,sbtl caladium,sector 109,1.3,6914.0,3,2,3,16.0,Moderately Old,H69848302,1701.0,0,0,0,0,0,0,134,"28.5073° N, 77.0089° E",28.5073,77.0089
904,flat,orris aster court premier,sector 85,1.2,5660.0,3,4,2,6.0,Relatively New,W69123064,1650.0,0,0,0,1,0,0,28,"28.4042° N, 76.9513° E",28.4042,76.9513
905,flat,sare homes,sector 92,0.82,5384.0,3,3,3+,12.0,Relatively New,F62479362,1221.18,0,0,0,0,0,0,114,"28.4079° N, 76.9153° E",28.4079,76.9153
906,flat,bestech park view residency,sector 2,1.4,7865.0,3,3,3+,6.0,Old Property,W69369638,1611.0,0,0,0,0,0,1,107,"28.5095° N, 77.0320° E",28.5095,77.032
907,flat,raheja the vedaanta floors,sector 108,0.7,4521.0,2,2,3,1.0,Moderately Old,O69677112,1720.0,0,0,0,0,0,2,0,"28.5134° N, 76.9830° E",28.5134,76.983
908,flat,emaar palm heights,sector 77,1.79,8839.0,3,3,3,1.0,New Property,K70140264,1600.0,0,0,0,1,0,2,49,"28.3801° N, 76.9845° E",28.3801,76.9845
909,flat,m3m skywalk,sector 74,1.6,9512.0,2,2,2,26.0,Relatively New,N69658358,1508.0,0,0,0,0,0,2,158,"28.4158° N, 77.0118° E",28.4158,77.0118
910,flat,ireo the corridors,sector 67a,1.8,14658.0,3,3,3,6.0,New Property,S69295820,1551.0,0,0,1,1,0,2,150,"28.3960° N, 77.0372° E",28.396,77.0372
911,flat,m3m woodshire,sector 107,1.4,5929.0,3,4,3+,6.0,Relatively New,K69550782,2137.0,0,0,0,1,0,0,117,"28.5052° N, 76.9729° E",28.5052,76.9729
912,house,independent,sector 110,1.39,11583.0,2,2,1,3.0,Old Property,K59418562,1450.0,0,0,1,0,0,0,37,"28.5145° N, 77.0197° E",28.5145,77.0197
913,flat,viridian the plaza 106,sector 106,0.46,6571.0,1,1,1,18.0,New Property,X69940076,778.0,0,0,0,0,0,0,104,"28.5007° N, 77.0003° E",28.5007,77.0003
914,flat,parsvnath exotica,sector 53,4.8,14680.0,3,4,3+,12.0,New Property,I30409139,2895.0,0,0,0,0,0,0,69,"28.4433° N, 77.0948° E",28.4433,77.0948
915,flat,bestech park view spa next,sector 67,2.32,11989.0,3,4,3+,14.0,Moderately Old,S69071370,1764.0,0,0,0,1,0,2,59,"28.3859° N, 77.0608° E",28.3859,77.0608
916,flat,conscient heritage max,sector 102,1.75,9011.0,3,4,3+,13.0,Relatively New,A69124480,1757.0,0,0,0,1,0,2,94,"28.4750° N, 76.9715° E",28.475,76.9715
917,flat,ansal heights 86,sector 86,0.9,5325.0,3,3,2,10.0,New Property,L68958088,1690.0,0,0,0,0,0,0,29,"28.3986° N, 76.9384° E",28.3986,76.9384
918,flat,m3m heights,sector 65,2.29,15980.0,2,2,3,8.0,Under Construction,Z68221306,1592.0,1,0,0,0,0,0,15,"28.4030° N, 77.0690° E",28.403,77.069
919,flat,elan the presidential,sector 106,6.3,15384.0,5,6,3+,10.0,Under Construction,T69126686,3797.0,0,0,0,0,0,2,62,"28.5007° N, 77.0003° E",28.5007,77.0003
920,flat,umang winter hills,sector 77,1.35,7780.0,3,3,3+,7.0,New Property,J65698986,1451.0,0,0,1,0,0,2,96,"28.3801° N, 76.9845° E",28.3801,76.9845
921,flat,umang monsoon breeze,sector 78,0.8,4836.0,3,2,2,7.0,Moderately Old,U69662826,1472.0,0,1,0,0,0,0,102,"28.3733° N, 76.9729° E",28.3733,76.9729
922,flat,godrej oasis,sector 88a,1.4,7567.0,3,3,3+,4.0,Relatively New,W63761930,1674.0,0,0,0,0,0,2,38,"28.4347° N, 76.9557° E",28.4347,76.9557
923,flat,emaar mgf the enclave,sector 66,2.1,12352.0,3,4,2,12.0,Relatively New,I69849886,1800.0,0,0,0,1,0,2,156,"28.3925° N, 77.0541° E",28.3925,77.0541
924,flat,tulip violet,sector 69,1.6,10139.0,3,3,2,0.0,Relatively New,J69722208,1428.0,0,1,0,0,0,0,166,"28.3966° N, 77.0341° E",28.3966,77.0341
